iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion,tmax_lag1,tmax_lag2,tmax_lag3,tmax_lag4,tmax_lag5,tmax_lag6,tmin_lag1,tmin_lag2,tmin_lag3,tmin_lag4,tmin_lag5,tmin_lag6,precipitacion_lag1,precipitacion_lag2,precipitacion_lag3,precipitacion_lag4,precipitacion_lag5,precipitacion_lag6,humedad_lag1,humedad_lag2,humedad_lag3,humedad_lag4,humedad_lag5,humedad_lag6,incidencia_lag1,incidencia_lag2,incidencia_lag3,incidencia_lag4,incidencia_lag5,incidencia_lag6,incidencia_lag7,incidencia_lag8,incidencia_lag9,incidencia_lag10,incidencia_lag11,incidencia_lag12,incidencia_roll3,incidencia_roll6,incidencia_roll12,mes_sin,mes_cos,indicador_covid,indicador_nino,indicador_nina,incidencia_vecinos_lag1,incidencia_vecinos_lag2,incidencia_vecinos_lag3,incidencia_vecinos_lag4,incidencia_vecinos_lag5,incidencia_vecinos_lag6,amplitud_termica,temperatura_media,precipitacion_anomalia,aceleracion_incidencia,cambio_interanual,tendencia_1m,tendencia_3m,fase_ascendente,indicador_brote,pais_ARG,pais_BOL,pais_BRA,pais_COL,pais_ECU,pais_MEX,pais_PAN,pais_PER
PER,Peru,LORETO,2019,8,43,4.2356,92.7705,32.98,16.28,2.3,82.55,1015212,2.7529,29.97,29.54,30.52,30.16,29.84,30.62,18.8,20.52,21.31,21.47,22.41,22.34,5.6,3.86,3.83,5.41,6.77,3.35,88.76,90.68,90.88,91.5,92.05,91.65,1.9471379664075685,2.183812818201932,2.10298715525485,2.88716105354128,3.517572018583082,2.8649570791231853,3.9925129976704086,3.8369567280928085,3.1860178663906957,2.89558039160355,2.3510609220510865,1.740185433682007,2.0827402615825346,2.7437647749262037,3.0458247639315656,-0.8660254037844385,-0.5000000000000004,0,0,0,1.9257123008124803,2.3427796907420997,1.9655073397513065,1.555045082603555,1.471844949454892,1.3294594243673519,16.699999999999996,24.63,-3.571666666666667,-0.23667485179436354,0.20695253272556147,-0.07724495945802423,-0.05153072745457421,0,0,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2019,9,36,3.5461,92.7705,34.13,20.73,5.46,82.47,1015212,2.7529,32.98,29.97,29.54,30.52,30.16,29.84,16.28,18.8,20.52,21.31,21.47,22.41,2.3,5.6,3.86,3.83,5.41,6.77,82.55,88.76,90.68,90.88,91.5,92.05,1.6554814509354272,1.9471379664075685,2.183812818201932,2.10298715525485,2.88716105354128,3.517572018583082,2.8649570791231853,3.9925129976704086,3.8369567280928085,3.1860178663906957,2.89558039160355,2.3510609220510865,1.9518117479314403,2.602192030770638,3.0439889621172793,-1.0,-1.8369701987210297e-16,0,0,0,1.821997652288665,1.9257123008124803,2.3427796907420997,1.9655073397513065,1.555045082603555,1.471844949454892,13.400000000000002,27.43,-0.39500000000000046,-0.29165651547214133,-0.6955794711156593,-0.10420854283646108,-0.1814535022944853,0,0,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2019,10,77,7.5846,92.7705,31.79,21.21,4.98,87.0,1015212,2.7529,34.13,32.98,29.97,29.54,30.52,30.16,20.73,16.28,18.8,20.52,21.31,21.47,5.46,2.3,5.6,3.86,3.83,5.41,82.47,82.55,88.76,90.68,90.88,91.5,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.183812818201932,2.10298715525485,2.88716105354128,3.517572018583082,2.8649570791231853,3.9925129976704086,3.8369567280928085,3.1860178663906957,2.89558039160355,1.722189050040152,2.155694384571912,3.0200792979803666,-0.8660254037844386,0.5000000000000001,0,0,0,1.904596962491424,1.821997652288665,1.9257123008124803,2.3427796907420997,1.9655073397513065,1.555045082603555,10.579999999999998,26.5,-0.9050000000000002,-0.14121172838669738,-1.38131066905482,-0.0546435830877634,-0.15885212592422449,0,0,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2019,11,276,27.1864,92.7705,32.05,22.27,7.57,90.85,1015212,2.7529,31.79,34.13,32.98,29.97,29.54,30.52,21.21,20.73,16.28,18.8,20.52,21.31,4.98,5.46,2.3,5.6,3.86,3.83,87.0,82.47,82.55,88.76,90.68,90.88,2.149969900369373,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.183812818201932,2.10298715525485,2.88716105354128,3.517572018583082,2.8649570791231853,3.9925129976704086,3.8369567280928085,3.1860178663906957,1.8119051749210122,1.9564637868025936,2.9806423241266535,-0.5000000000000004,0.8660254037844384,0,1,0,2.0587412616139336,1.904596962491424,1.821997652288665,1.9257123008124803,2.3427796907420997,1.9655073397513065,9.779999999999998,27.159999999999997,1.895833333333333,0.635700177820643,-1.0360479660213229,0.22541050473496516,0.17076692164720175,1,0,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2019,12,721,71.0196,92.7705,30.7,21.57,10.32,92.46,1015212,2.7529,32.05,31.79,34.13,32.98,29.97,29.54,22.27,21.21,20.73,16.28,18.8,20.52,7.57,4.98,5.46,2.3,5.6,3.86,90.85,87.0,82.47,82.55,88.76,90.68,3.338839592111182,2.149969900369373,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.183812818201932,2.10298715525485,2.88716105354128,3.517572018583082,2.8649570791231853,3.9925129976704086,3.8369567280928085,2.6226641691900205,2.3424690476924814,2.9973979688463435,-2.4492935982947064e-16,1.0,0,1,0,3.11578975772727,2.0587412616139336,1.904596962491424,1.821997652288665,1.9257123008124803,2.3427796907420997,9.129999999999999,26.134999999999998,4.873333333333334,1.1888696917418091,-0.49811713598162655,0.3202140399180382,0.5456245446530034,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,1,1249,121.5502,93.3514,30.65,22.41,13.86,90.83,1027559,2.7864,30.7,32.05,31.79,34.13,32.98,29.97,21.57,22.27,21.21,20.73,16.28,18.8,10.32,7.57,4.98,5.46,2.3,5.6,92.46,90.85,87.0,82.47,82.55,88.76,4.276938304192531,3.338839592111182,2.149969900369373,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.183812818201932,2.10298715525485,2.88716105354128,3.517572018583082,2.8649570791231853,3.9925129976704086,3.590812644962468,3.0411907031785246,3.0987234846251157,0.49999999999999994,0.8660254037844387,1,1,0,3.365973116506108,3.11578975772727,2.0587412616139336,1.904596962491424,1.821997652288665,1.9257123008124803,8.239999999999998,26.53,8.0425,0.9380987120813491,0.2844253065221225,0.19573912562866047,0.5159531655466987,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,2,1271,123.6912,93.3514,30.46,22.96,6.14,91.12,1027559,2.7864,30.65,30.7,32.05,31.79,34.13,32.98,22.41,21.57,22.27,21.21,20.73,16.28,13.86,10.32,7.57,4.98,5.46,2.3,90.83,92.46,90.85,87.0,82.47,82.55,4.808520741959734,4.276938304192531,3.338839592111182,2.149969900369373,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.183812818201932,2.10298715525485,2.88716105354128,3.517572018583082,2.8649570791231853,4.307465611189954,3.6935456338777337,3.3274159801100733,0.8660254037844386,0.5000000000000001,1,0,0,2.9390243464649415,3.365973116506108,3.11578975772727,2.0587412616139336,1.904596962491424,1.821997652288665,7.5,26.71,0.030833333333332824,0.5315824377672032,1.943563662836549,0.09597987003136499,0.29171899566002546,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,3,1181,114.9326,93.3514,31.27,22.65,7.06,91.48,1027559,2.7864,30.46,30.65,30.7,32.05,31.79,34.13,22.96,22.41,21.57,22.27,21.21,20.73,6.14,13.86,10.32,7.57,4.98,5.46,91.12,90.83,92.46,90.85,87.0,82.47,4.825840280829376,4.808520741959734,4.276938304192531,3.338839592111182,2.149969900369373,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.183812818201932,2.10298715525485,2.88716105354128,3.517572018583082,4.66739666140663,4.095949107583747,3.605356983805113,1.0,6.123233995736766e-17,1,0,0,3.59875140716845,2.9390243464649415,3.365973116506108,3.11578975772727,2.0587412616139336,1.904596962491424,8.620000000000001,26.96,0.7183333333333319,0.01731953886964188,1.308268262246294,0.002977310336102601,0.09895718036746759,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,4,204,19.8529,93.3514,30.23,20.46,3.39,90.73,1027559,2.7864,31.27,30.46,30.65,30.7,32.05,31.79,22.65,22.96,22.41,21.57,22.27,21.21,7.06,6.14,13.86,10.32,7.57,4.98,91.48,91.12,90.83,92.46,90.85,87.0,4.7530089877576565,4.825840280829376,4.808520741959734,4.276938304192531,3.338839592111182,2.149969900369373,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.183812818201932,2.10298715525485,2.88716105354128,4.796269769593552,4.36514451354486,3.7761419974753183,0.8660254037844387,-0.4999999999999998,1,0,0,3.448842975717133,3.59875140716845,2.9390243464649415,3.365973116506108,3.11578975772727,2.0587412616139336,9.77,25.345,-2.9758333333333318,-0.07283129307171965,1.8658479342163763,-0.012580223114635025,-0.009602912778532424,0,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,5,83,8.0774,93.3514,30.16,20.93,4.31,90.96,1027559,2.7864,30.23,31.27,30.46,30.65,30.7,32.05,20.46,22.65,22.96,22.41,21.57,22.27,3.39,7.06,6.14,13.86,10.32,7.57,90.73,91.48,91.12,90.83,92.46,90.85,3.037493027301887,4.7530089877576565,4.825840280829376,4.808520741959734,4.276938304192531,3.338839592111182,2.149969900369373,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.183812818201932,2.10298715525485,4.467732889528675,4.390806520096887,3.781683655666923,0.49999999999999994,-0.8660254037844387,1,0,0,2.215875488648289,3.448842975717133,3.59875140716845,2.9390243464649415,3.365973116506108,3.11578975772727,9.23,25.545,-1.8874999999999993,-1.7155159604557695,0.934505872047037,-0.3540990585898942,-0.36667928170452924,0,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,6,85,8.272,93.3514,30.78,21.53,3.28,89.03,1027559,2.7864,30.16,30.23,31.27,30.46,30.65,30.7,20.93,20.46,22.65,22.96,22.41,21.57,4.31,3.39,7.06,6.14,13.86,10.32,90.96,90.73,91.48,91.12,90.83,92.46,2.2057878079967073,3.037493027301887,4.7530089877576565,4.825840280829376,4.808520741959734,4.276938304192531,3.338839592111182,2.149969900369373,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.183812818201932,3.884054850769037,4.350544352480278,3.783365999369884,1.2246467991473532e-16,-1.0,1,0,0,2.043330654667477,2.215875488648289,3.448842975717133,3.59875140716845,2.9390243464649415,3.365973116506108,9.25,26.155,-2.9575,-0.8317052193051797,0.02197498979477519,-0.23066609546871497,-0.5847651540586092,0,0,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,7,135,13.1379,93.3514,33.12,20.44,2.33,84.96,1027559,2.7864,30.78,30.16,30.23,31.27,30.46,30.65,21.53,20.93,20.46,22.65,22.96,22.41,3.28,4.31,3.39,7.06,6.14,13.86,89.03,90.96,90.73,91.48,91.12,90.83,2.2269991060374505,2.2057878079967073,3.037493027301887,4.7530089877576565,4.825840280829376,4.808520741959734,4.276938304192531,3.338839592111182,2.149969900369373,1.5142697225487298,1.6554814509354272,1.9471379664075685,2.5701231298764737,4.205628251202722,3.784108570026612,-0.4999999999999997,-0.8660254037844388,1,0,0,2.051029206993142,2.043330654667477,2.215875488648289,3.448842975717133,3.59875140716845,2.9390243464649415,12.679999999999996,26.78,-3.859166666666666,0.021211298040743287,0.279861139629882,0.006594769949379797,-0.22407132551933517,0,0,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,8,275,26.7625,93.3514,36.24,18.91,1.02,75.08,1027559,2.7864,33.12,30.78,30.16,30.23,31.27,30.46,20.44,21.53,20.93,20.46,22.65,22.96,2.33,3.28,4.31,3.39,7.06,6.14,84.96,89.03,90.96,90.73,91.48,91.12,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.037493027301887,4.7530089877576565,4.825840280829376,4.808520741959734,4.276938304192531,3.338839592111182,2.149969900369373,1.5142697225487298,1.6554814509354272,2.3822369550666207,3.8916978416335466,3.797521766281832,-0.8660254037844385,-0.5000000000000004,1,0,1,1.148301519455471,2.051029206993142,2.043330654667477,2.215875488648289,3.448842975717133,3.59875140716845,17.330000000000002,27.575000000000003,-4.8966666666666665,0.4218600285500682,0.9933776836520916,0.12286191682517944,0.12945668677455924,1,0,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,9,512,49.8268,93.3514,37.22,22.05,2.32,70.76,1027559,2.7864,36.24,33.12,30.78,30.16,30.23,31.27,18.91,20.44,21.53,20.93,20.46,22.65,1.02,2.33,3.28,4.31,3.39,7.06,75.08,84.96,89.03,90.96,90.73,91.48,3.323686189220546,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.037493027301887,4.7530089877576565,4.825840280829376,4.808520741959734,4.276938304192531,3.338839592111182,2.149969900369373,1.5142697225487298,2.8365880355309265,3.4916234312749728,3.8387592409334053,-1.0,-1.8369701987210297e-16,1,0,1,1.4423044306796744,1.148301519455471,2.051029206993142,2.043330654667477,2.215875488648289,3.448842975717133,15.169999999999998,29.634999999999998,-3.4899999999999998,0.6748270546330271,1.809416466671816,0.16969377008844022,0.29255568691361966,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,10,718,69.8743,93.3514,38.4,22.09,2.71,70.57,1027559,2.7864,37.22,36.24,33.12,30.78,30.16,30.23,22.05,18.91,20.44,21.53,20.93,20.46,2.32,1.02,2.33,3.28,4.31,3.39,70.76,75.08,84.96,89.03,90.96,90.73,3.9284237745292,3.323686189220546,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.037493027301887,4.7530089877576565,4.825840280829376,4.808520741959734,4.276938304192531,3.338839592111182,2.149969900369373,3.431049560497803,3.090508219771871,3.918492201648688,-0.8660254037844386,0.5000000000000001,1,0,1,2.495555306611806,1.4423044306796744,1.148301519455471,2.051029206993142,2.043330654667477,2.215875488648289,16.31,30.244999999999997,-2.838333333333333,0.6047375853086541,1.778453874159827,0.13091089278453505,0.30060466287297527,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,11,1078,104.9088,93.3514,36.07,23.09,3.46,78.04,1027559,2.7864,38.4,37.22,36.24,33.12,30.78,30.16,22.09,22.05,18.91,20.44,21.53,20.93,2.71,2.32,1.02,2.33,3.28,4.31,70.57,70.76,75.08,84.96,89.03,90.96,4.260907885455933,3.9284237745292,3.323686189220546,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.037493027301887,4.7530089877576565,4.825840280829376,4.808520741959734,4.276938304192531,3.338839592111182,3.908440596256118,3.4119774012317303,4.016658958654,-0.5000000000000004,0.8660254037844384,1,0,1,3.2965859680733502,2.495555306611806,1.4423044306796744,1.148301519455471,2.051029206993142,2.043330654667477,12.98,29.58,-1.899166666666666,0.33248411092673313,0.922068293344751,0.06528439791129759,0.19619529069583264,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2020,12,826,80.3847,93.3514,33.26,21.48,4.44,85.76,1027559,2.7864,36.07,38.4,37.22,36.24,33.12,30.78,23.09,22.09,22.05,18.91,20.44,21.53,3.46,2.71,2.32,1.02,2.33,3.28,78.04,70.57,70.76,75.08,84.96,89.03,4.6625783464165425,4.260907885455933,3.9284237745292,3.323686189220546,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.037493027301887,4.7530089877576565,4.825840280829376,4.808520741959734,4.276938304192531,4.329020910001879,3.838671721272811,4.12700830182812,-2.4492935982947064e-16,1.0,1,0,1,4.108096787619567,3.2965859680733502,2.495555306611806,1.4423044306796744,1.148301519455471,2.051029206993142,11.779999999999998,27.369999999999997,-0.5766666666666662,0.40167046096060943,0.3856400422240114,0.07357571307183908,0.13886011098313666,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,1,1528,147.3403,93.9288,33.33,21.71,4.19,83.79,1037055,2.8122,33.26,36.07,38.4,37.22,36.24,33.12,21.48,23.09,22.09,22.05,18.91,20.44,4.44,3.46,2.71,2.32,1.02,2.33,85.76,78.04,70.57,70.76,75.08,84.96,4.39918729465371,4.6625783464165425,4.260907885455933,3.9284237745292,3.323686189220546,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.037493027301887,4.7530089877576565,4.825840280829376,4.808520741959734,4.454997472440055,4.068727564185785,4.139518805286932,0.49999999999999994,0.8660254037844387,1,0,1,3.8564489828360635,4.108096787619567,3.2965859680733502,2.495555306611806,1.4423044306796744,1.148301519455471,11.619999999999997,27.52,-0.336666666666666,-0.2633910517628326,-0.4093334473060244,-0.04763088547142247,0.02594482760041661,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,2,380,36.6422,93.9288,33.76,22.88,4.44,82.87,1037055,2.8122,33.33,33.26,36.07,38.4,37.22,36.24,21.71,21.48,23.09,22.09,22.05,18.91,4.19,4.44,3.46,2.71,2.32,1.02,83.79,85.76,78.04,70.57,70.76,75.08,4.999508958687383,4.39918729465371,4.6625783464165425,4.260907885455933,3.9284237745292,3.323686189220546,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.037493027301887,4.7530089877576565,4.825840280829376,4.717408395990581,4.392590226289107,4.17318321197541,0.8660254037844386,0.5000000000000001,1,0,1,4.106846091445026,3.8564489828360635,4.108096787619567,3.2965859680733502,2.495555306611806,1.4423044306796744,10.879999999999999,28.32,0.7191666666666672,0.6003216640336735,0.17366867785800721,0.10542918440642746,0.05779829893500499,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,3,174,16.7783,93.9288,31.21,21.77,8.52,90.22,1037055,2.8122,33.76,33.33,33.26,36.07,38.4,37.22,22.88,21.71,21.48,23.09,22.09,22.05,4.44,4.19,4.44,3.46,2.71,2.32,82.87,83.79,85.76,78.04,70.57,70.76,3.6281257614682203,4.999508958687383,4.39918729465371,4.6625783464165425,4.260907885455933,3.9284237745292,3.323686189220546,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.037493027301887,4.7530089877576565,4.490010705798415,4.412752029644224,4.054697224744269,1.0,6.123233995736766e-17,1,0,1,3.6606060004578596,4.106846091445026,3.8564489828360635,4.108096787619567,3.2965859680733502,2.495555306611806,9.440000000000001,26.490000000000002,4.940833333333332,-1.371383197219163,-1.1248832262894362,-0.259525642655571,-0.15409645824914353,0,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,4,168,16.1997,93.9288,30.09,21.56,3.32,91.13,1037055,2.8122,31.21,33.76,33.33,33.26,36.07,38.4,21.77,22.88,21.71,21.48,23.09,22.09,8.52,4.44,4.19,4.44,3.46,2.71,90.22,82.87,83.79,85.76,78.04,70.57,2.877978612466171,3.6281257614682203,4.999508958687383,4.39918729465371,4.6625783464165425,4.260907885455933,3.9284237745292,3.323686189220546,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.037493027301887,4.218334468183056,4.343650864455759,3.9017337521472597,0.8660254037844387,-0.4999999999999998,1,0,0,3.1390343191744106,3.6606060004578596,4.106846091445026,3.8564489828360635,4.108096787619567,3.2965859680733502,8.530000000000001,25.825,-0.38083333333333336,-0.7501471490020495,-0.15951441483571616,-0.17683794129318797,-0.43636358394875896,0,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,5,258,24.8781,93.9288,34.12,20.87,1.61,83.35,1037055,2.8122,30.09,31.21,33.76,33.33,33.26,36.07,21.56,21.77,22.88,21.71,21.48,23.09,3.32,8.52,4.44,4.19,4.44,3.46,91.13,90.22,82.87,83.79,85.76,78.04,2.8448919418068312,2.877978612466171,3.6281257614682203,4.999508958687383,4.39918729465371,4.6625783464165425,4.260907885455933,3.9284237745292,3.323686189220546,2.6488591345875188,2.2269991060374505,2.2057878079967073,3.1866308313765295,4.220130060492463,3.8955631149567918,0.49999999999999994,-0.8660254037844387,1,0,0,2.9424299448639717,3.1390343191744106,3.6606060004578596,4.106846091445026,3.8564489828360635,4.108096787619567,13.249999999999996,27.494999999999997,-2.085,-0.03308667065933957,0.639104133810124,-0.008568542710030602,-0.18540648400321857,0,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,6,197,18.9961,93.9288,33.18,18.84,11.11,87.94,1037055,2.8122,34.12,30.09,31.21,33.76,33.33,33.26,20.87,21.56,21.77,22.88,21.71,21.48,1.61,3.32,8.52,4.44,4.19,4.44,83.35,91.13,90.22,82.87,83.79,85.76,3.253397051172561,2.8448919418068312,2.877978612466171,3.6281257614682203,4.999508958687383,4.39918729465371,4.6625783464165425,4.260907885455933,3.9284237745292,3.323686189220546,2.6488591345875188,2.2269991060374505,3.009899772248887,4.001934700204801,3.923631366929106,1.2246467991473532e-16,-1.0,1,0,0,3.4913813133664298,2.9424299448639717,3.1390343191744106,3.6606060004578596,4.106846091445026,3.8564489828360635,14.34,26.009999999999998,7.639999999999999,0.4085051093657297,1.0263979451351104,0.10097247081812633,0.09240392810809572,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,7,128,12.3426,93.9288,33.43,17.68,0.69,81.61,1037055,2.8122,33.18,34.12,30.09,31.21,33.76,33.33,18.84,20.87,21.56,21.77,22.88,21.71,11.11,1.61,3.32,8.52,4.44,4.19,87.94,83.35,91.13,90.22,82.87,83.79,2.995537254539019,3.253397051172561,2.8448919418068312,2.877978612466171,3.6281257614682203,4.999508958687383,4.39918729465371,4.6625783464165425,4.260907885455933,3.9284237745292,3.323686189220546,2.6488591345875188,3.0456947661508567,3.794869896326364,3.941144333350977,-0.4999999999999997,-0.8660254037844388,1,0,0,3.6746072557646117,3.4913813133664298,2.9424299448639717,3.1390343191744106,3.6606060004578596,4.106846091445026,15.75,25.555,-3.4324999999999997,-0.2578597966335421,0.3466781199515001,-0.06253991790622315,0.03843255291190317,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,8,289,27.8674,93.9288,35.85,21.39,0.78,72.53,1037055,2.8122,33.43,33.18,34.12,30.09,31.21,33.76,17.68,18.84,20.87,21.56,21.77,22.88,0.69,11.11,1.61,3.32,8.52,4.44,81.61,87.94,83.35,91.13,90.22,82.87,2.590961924045169,2.995537254539019,3.253397051172561,2.8448919418068312,2.877978612466171,3.6281257614682203,4.999508958687383,4.39918729465371,4.6625783464165425,4.260907885455933,3.9284237745292,3.323686189220546,2.9825929967466323,3.089806841819842,3.9398560475573015,-0.8660254037844385,-0.5000000000000004,1,0,1,3.507723218069934,3.6746072557646117,3.4913813133664298,2.9424299448639717,3.1390343191744106,3.6606060004578596,14.46,28.62,-3.2058333333333335,-0.40457533049384997,-0.7327242651753769,-0.10675793988759863,-0.16929785779382178,0,0,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,9,644,62.0989,93.9288,37.86,21.78,0.75,66.5,1037055,2.8122,35.85,33.43,33.18,34.12,30.09,31.21,21.39,17.68,18.84,20.87,21.56,21.77,0.78,0.69,11.11,1.61,3.32,8.52,72.53,81.61,87.94,83.35,91.13,90.22,3.3627129307346437,2.590961924045169,2.995537254539019,3.253397051172561,2.8448919418068312,2.877978612466171,3.6281257614682203,4.999508958687383,4.39918729465371,4.6625783464165425,4.260907885455933,3.9284237745292,3.0318407770079534,3.02093044938264,3.9416453978807997,-1.0,-1.8369701987210297e-16,1,0,1,3.3317282062843225,3.507723218069934,3.6746072557646117,3.4913813133664298,2.9424299448639717,3.1390343191744106,16.08,29.82,-3.2158333333333338,0.7717510066894748,-0.5657108437945562,0.19467398364915556,0.08791604376155693,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,10,590,56.8919,93.9288,38.69,22.16,1.19,65.93,1037055,2.8122,37.86,35.85,33.43,33.18,34.12,30.09,21.78,21.39,17.68,18.84,20.87,21.56,0.75,0.78,0.69,11.11,1.61,3.32,66.5,72.53,81.61,87.94,83.35,91.13,4.144703336748624,3.3627129307346437,2.590961924045169,2.995537254539019,3.253397051172561,2.8448919418068312,2.877978612466171,3.6281257614682203,4.999508958687383,4.39918729465371,4.6625783464165425,4.260907885455933,3.5582856473180247,3.3344804895965336,3.9613073331929196,-0.8660254037844386,0.5000000000000001,1,0,1,3.1679782416503413,3.3317282062843225,3.507723218069934,3.6746072557646117,3.4913813133664298,2.9424299448639717,16.529999999999998,30.424999999999997,-2.6450000000000005,0.7819904060139806,-0.11620454870730867,0.16487361145282575,0.3595475951019813,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,11,459,44.2599,93.9288,36.11,22.98,1.83,73.11,1037055,2.8122,38.69,37.86,35.85,33.43,33.18,34.12,22.16,21.78,21.39,17.68,18.84,20.87,1.19,0.75,0.78,0.69,11.11,1.61,65.93,66.5,72.53,81.61,87.94,83.35,4.058577478419482,4.144703336748624,3.3627129307346437,2.590961924045169,2.995537254539019,3.253397051172561,2.8448919418068312,2.877978612466171,3.6281257614682203,4.999508958687383,4.39918729465371,4.6625783464165425,3.9110772249854566,3.5509335700395344,3.9404954572869335,-0.5000000000000004,0.8660254037844384,1,0,1,3.9226635270877375,3.1679782416503413,3.3317282062843225,3.507723218069934,3.6746072557646117,3.4913813133664298,13.129999999999999,29.545,-1.8783333333333334,-0.08612585832914199,-0.6040008679970601,-0.01688239410010839,0.14799121735271736,1,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2021,12,300,28.9281,93.9288,35.97,23.48,2.03,73.64,1037055,2.8122,36.11,38.69,37.86,35.85,33.43,33.18,22.98,22.16,21.78,21.39,17.68,18.84,1.83,1.19,0.75,0.78,0.69,11.11,73.11,65.93,66.5,72.53,81.61,87.94,3.8124214307464768,4.058577478419482,4.144703336748624,3.3627129307346437,2.590961924045169,2.995537254539019,3.253397051172561,2.8448919418068312,2.877978612466171,3.6281257614682203,4.999508958687383,4.39918729465371,4.0148846013853055,3.6395876641513207,3.837084098400052,-2.4492935982947064e-16,1.0,1,0,1,4.04875659886399,3.9226635270877375,3.1679782416503413,3.3317282062843225,3.507723218069934,3.6746072557646117,12.489999999999998,29.725,-1.5425,-0.24615604767300558,-0.5867658639072331,-0.049884939625603364,-0.06676733372571175,0,1,0,0,0,0,0,0,0,1
PER,Peru,LORETO,2022,1,366,35.0278,94.5023,38.02,22.37,0.76,67.95,1044884,2.8334,35.97,36.11,38.69,37.86,35.85,33.43,23.48,22.98,22.16,21.78,21.39,17.68,2.03,1.83,1.19,0.75,0.78,0.69,73.64,73.11,65.93,66.5,72.53,81.61,3.3987978383928423,3.8124214307464768,4.058577478419482,4.144703336748624,3.3627129307346437,2.590961924045169,2.995537254539019,3.253397051172561,2.8448919418068312,2.877978612466171,3.6281257614682203,4.999508958687383,3.7923374110541714,3.6821434849937793,3.740094255837685,0.49999999999999994,0.8660254037844387,1,0,1,3.8467674272666246,4.04875659886399,3.9226635270877375,3.1679782416503413,3.3317282062843225,3.507723218069934,15.650000000000002,30.195,-2.6116666666666664,-0.41362359235363444,-1.600711120294541,-0.08986908835582952,-0.13975402798143288,0,1,0,0,0,0,0,0,0,1
